periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01b. Malaria Microscopy - Positive,105-PS02b. Malaria RDTs - Positive
202111,November 2021,202111,,x75Yh65MaUa,Buikwe District,,,9850.0,313.0,2359.0,7132.0
202111,November 2021,202111,,tdZbtg9sZkO,Bukedea District,,,4896.0,297.0,269.0,4917.0
202111,November 2021,202111,,Ame30QOwuX6,Bukomansimbi District,,,3161.0,45.0,1031.0,1836.0
202111,November 2021,202111,,e8m9ZYMRoeR,Bukwo District,,,1307.0,15.0,387.0,1261.0
202111,November 2021,202111,,auLatLbcOxf,Bulambuli District,,,2792.0,155.0,258.0,2960.0
202111,November 2021,202111,,CQTmrrriwOq,Buliisa District,,,7282.0,157.0,866.0,5477.0
202111,November 2021,202111,,g8M1cWRJZV6,Bundibugyo District,,,11463.0,222.0,1140.0,10089.0
202111,November 2021,202111,,iTfbtn6JUsN,Bunyangabu District,,,2704.0,30.0,204.0,2435.0
202111,November 2021,202111,,It5UGwdHAPF,Bushenyi District,,,4124.0,32.0,281.0,3612.0
202111,November 2021,202111,,lkuO79O6mRx,Busia District,,,14969.0,204.0,1116.0,12321.0
202111,November 2021,202111,,MtpE3CH6vq3,Butaleja District,,,21380.0,258.0,2404.0,18174.0
202111,November 2021,202111,,a3LMKP8z8Xj,Butambala District,,,3123.0,78.0,698.0,2355.0
202111,November 2021,202111,,FDPqRvcW3NN,Butebo District,,,7406.0,175.0,520.0,5519.0
202111,November 2021,202111,,aZLZPPjqft0,Buvuma District,,,1643.0,42.0,400.0,1356.0
202111,November 2021,202111,,F3ccON3OCsL,Buyende District,,,4721.0,570.0,272.0,4428.0
202111,November 2021,202111,,wMQ25dybdgH,Dokolo District,,,11499.0,358.0,865.0,10469.0
202111,November 2021,202111,,R1x33oSVR1M,Fort Portal City,,,857.0,17.0,279.0,616.0
202111,November 2021,202111,,lQj3yMM1lI7,Gomba District,,,3806.0,74.0,492.0,3027.0
202111,November 2021,202111,,szlrGpmFlu9,Gulu City,,,4658.0,187.0,1958.0,3013.0
202111,November 2021,202111,,Gwk4wkLz7EW,Gulu District,,,10093.0,219.0,165.0,10049.0
202111,November 2021,202111,,ZqJ9w7mzitv,Hoima City,,,1493.0,35.0,493.0,984.0
202111,November 2021,202111,,PJFtfCyp6Rb,Hoima District,,,2886.0,237.0,691.0,1752.0
202111,November 2021,202111,,r8WLxW9JwsS,Ibanda District,,,13795.0,179.0,1279.0,11782.0
202111,November 2021,202111,,oNxpMjveyZt,Iganga District,,,18029.0,530.0,2253.0,13463.0
202111,November 2021,202111,,UaR7OHycj8c,Isingiro District,,,14340.0,187.0,706.0,12972.0
202111,November 2021,202111,,wRApaxY2zJf,Jinja City,,,4255.0,128.0,1241.0,2664.0
202111,November 2021,202111,,aJR2ZxSH7g4,Jinja District,,,8377.0,123.0,1493.0,5818.0
202111,November 2021,202111,,eOJUW6OGpc7,Kaabong District,,,3635.0,95.0,75.0,3492.0
202111,November 2021,202111,,zBIpPzKYFLp,Kabale District,,,404.0,3.0,57.0,424.0
202111,November 2021,202111,,m77oR1YJESj,Kabarole District,,,2395.0,14.0,127.0,2007.0
202111,November 2021,202111,,QoRZB7xc3j9,Kaberamaido District,,,7648.0,152.0,700.0,5825.0
202111,November 2021,202111,,orgY0d5MJa9,Kagadi District,,,8359.0,224.0,410.0,5789.0
202111,November 2021,202111,,Lnewt3iIJaK,Kakumiro District,,,7637.0,326.0,1615.0,4688.0
202111,November 2021,202111,,KOnkIf4N6jA,Kalaki District,,,5966.0,150.0,2096.0,4059.0
202111,November 2021,202111,,JrHILmtK0OU,Kalangala District,,,1229.0,16.0,410.0,669.0
202111,November 2021,202111,,kJCEJnXLgnh,Kaliro District,,,8160.0,832.0,1047.0,6813.0
202111,November 2021,202111,,ahyi8Uq4vaj,Kalungu District,,,2554.0,47.0,887.0,1327.0
202111,November 2021,202111,,aXmBzv61LbM,Kampala District,,,11714.0,417.0,6160.0,3239.0
202111,November 2021,202111,,oyygQ2STBST,Kamuli District,,,18001.0,815.0,2582.0,13430.0
202111,November 2021,202111,,uCVQXAdKqL9,Kamwenge District,,,16392.0,427.0,2215.0,16571.0
202111,November 2021,202111,,aphcy5JTnd6,Kanungu District,,,7037.0,86.0,1511.0,5904.0
202111,November 2021,202111,,aginheWSLef,Kapchorwa District,,,918.0,1.0,47.0,869.0
202111,November 2021,202111,,mvN9LBbpf7X,Kapelebyong District,,,3335.0,169.0,501.0,2404.0
202111,November 2021,202111,,Hmh5JQLls1d,Karenga District,,,3103.0,130.0,660.0,2269.0
202111,November 2021,202111,,aa8xVDzSpte,Kasese District,,,20426.0,194.0,2768.0,14939.0
202111,November 2021,202111,,Pvl4FVXO0RD,Kassanda District,,,5391.0,271.0,698.0,3667.0
202111,November 2021,202111,,cSrCFjPKqcG,Katakwi District,,,8891.0,404.0,663.0,7802.0
202111,November 2021,202111,,ykxQEnZGXkj,Kayunga District,,,5942.0,213.0,1363.0,3924.0
202111,November 2021,202111,,AS2Seq1grGE,Kazo District,,,6571.0,64.0,316.0,5701.0
202111,November 2021,202111,,tM3DsJxMaMX,Kibaale District,,,1300.0,81.0,152.0,966.0
202111,November 2021,202111,,GLHh0BXys9w,Kiboga District,,,4395.0,77.0,844.0,2016.0
202111,November 2021,202111,,Oyxwe3iDqpR,Kibuku District,,,25243.0,527.0,450.0,20063.0
202111,November 2021,202111,,L5WBetpBpY3,Kikuube District,,,16286.0,495.0,1926.0,10766.0
202111,November 2021,202111,,qf9xWZu7Dq8,Kiruhura District,,,3421.0,21.0,132.0,2964.0
202111,November 2021,202111,,B0G9cqixld8,Kiryandongo District,,,9486.0,343.0,1741.0,5514.0
202111,November 2021,202111,,aPhSZRinfbg,Kisoro District,,,800.0,4.0,10.0,701.0
202111,November 2021,202111,,qKmESX5Owwr,Kitagwenda District,,,5018.0,81.0,879.0,4142.0
202111,November 2021,202111,,pnTVIF5v27r,Kitgum District,,,15792.0,338.0,1308.0,13122.0
202111,November 2021,202111,,iqsaGItA68C,Koboko District,,,9919.0,387.0,514.0,8998.0
202111,November 2021,202111,,Y4LV8xqkv6J,Kole District,,,10476.0,982.0,617.0,9759.0
202111,November 2021,202111,,aPZzL4CyBTg,Kotido District,,,9232.0,105.0,262.0,5771.0
202111,November 2021,202111,,saT18HClZoz,Kumi District,,,10403.0,259.0,1243.0,6838.0
202111,November 2021,202111,,gCN6sU5BjlR,Kwania District,,,6991.0,247.0,839.0,3933.0
202111,November 2021,202111,,h1O9AvNR4jS,Kween District,,,1353.0,13.0,78.0,1074.0
202111,November 2021,202111,,IVuiLJYABw6,Kyankwanzi District,,,3990.0,232.0,1748.0,2289.0
202111,November 2021,202111,,a9tQqo1rSj7,Kyegegwa District,,,5676.0,308.0,205.0,4585.0
202111,November 2021,202111,,O9MoQcpZ4uA,Kyenjojo District,,,13000.0,172.0,2046.0,11292.0
202111,November 2021,202111,,REJuxCmTwXG,Kyotera District,,,8912.0,89.0,2007.0,5732.0
202111,November 2021,202111,,xy0M4HhjXtD,Lamwo District,,,21028.0,265.0,123.0,17048.0
202111,November 2021,202111,,ullSvMrkHdi,Lira City,,,5736.0,149.0,1811.0,3905.0
202111,November 2021,202111,,Lj8t70RYnEt,Lira District,,,7895.0,171.0,1623.0,6271.0
202111,November 2021,202111,,hn1AlYtF1Pu,Luuka District,,,11974.0,530.0,967.0,9598.0
202111,November 2021,202111,,tr9XWtYsL5P,Luwero District,,,12411.0,712.0,4222.0,4991.0
202111,November 2021,202111,,aqpd0Y9eXZ2,Lwengo District,,,4946.0,87.0,874.0,3649.0
202111,November 2021,202111,,aPRNSGUR3vk,Lyantonde District,,,1423.0,32.0,245.0,1080.0
202111,November 2021,202111,,bLoH4VbxCGI,Madi-Okollo District,,,17050.0,279.0,184.0,12814.0
202111,November 2021,202111,,JIZDvNlIhXS,Manafwa District,,,5672.0,216.0,656.0,4730.0
202111,November 2021,202111,,WyR8Eetj7Uw,Maracha District,,,15329.0,410.0,1377.0,13823.0
202111,November 2021,202111,,KJkbK1YhjFb,Masaka City,,,1988.0,37.0,464.0,1440.0
202111,November 2021,202111,,bIONCoCnt3Q,Masaka District,,,1271.0,24.0,285.0,796.0
202111,November 2021,202111,,xr8EMirOASp,Masindi District,,,2997.0,57.0,435.0,2755.0
202111,November 2021,202111,,mv4gKtY0qW8,Mayuge District,,,12207.0,513.0,1314.0,9331.0
202111,November 2021,202111,,ALFFOStwtqW,Mbale City,,,6807.0,165.0,2561.0,2935.0
202111,November 2021,202111,,yuo5ielNL7W,Mbale District,,,6467.0,161.0,1790.0,5835.0
202111,November 2021,202111,,W7kX446X8Jn,Mbarara City,,,586.0,8.0,194.0,384.0
202111,November 2021,202111,,auswb7JO9wY,Mbarara District,,,850.0,13.0,98.0,705.0
202111,November 2021,202111,,FLygHiUd2UW,Mitooma District,,,3308.0,28.0,301.0,3134.0
202111,November 2021,202111,,Q7PaNIbyZII,Mityana District,,,8645.0,163.0,2544.0,4692.0
202111,November 2021,202111,,A9kRCvmn6Co,Moroto District,,,4824.0,53.0,108.0,4866.0
202111,November 2021,202111,,W0kQBddyGyh,Moyo District,,,10764.0,122.0,1024.0,8955.0
202111,November 2021,202111,,YMMexeHFUay,Mpigi District,,,2198.0,35.0,545.0,1340.0
202111,November 2021,202111,,lzWuB6bCQeV,Mubende District,,,4887.0,144.0,592.0,4408.0
202111,November 2021,202111,,a0DfYpC2Rwl,Mukono District,,,9705.0,269.0,2678.0,5427.0
202111,November 2021,202111,,mOXva2xiwQv,Nabilatuk District,,,3028.0,86.0,41.0,2667.0
202111,November 2021,202111,,VuHCApXcMTm,Nakapiripirit District,,,3746.0,72.0,379.0,3314.0
202111,November 2021,202111,,aSbgVKaeCP0,Nakaseke District,,,4373.0,227.0,788.0,3238.0
202111,November 2021,202111,,aUcYGQCK9ub,Nakasongola District,,,6108.0,117.0,635.0,4558.0
202111,November 2021,202111,,Ut0ysYGEipO,Namayingo District,,,14028.0,472.0,401.0,12662.0
202111,November 2021,202111,,TGzZPOmbgn8,Namisindwa District,,,2876.0,106.0,271.0,2542.0
202111,November 2021,202111,,esIUe2tQAtL,Namutumba District,,,10081.0,208.0,1271.0,8563.0
202111,November 2021,202111,,EDhGji3EteB,Napak District,,,7758.0,150.0,445.0,6747.0
202111,November 2021,202111,,Xjc0LDFa5gW,Nebbi District,,,16300.0,433.0,698.0,11537.0
202111,November 2021,202111,,aj4hsYK3dVm,Ngora District,,,6244.0,273.0,364.0,3156.0
202111,November 2021,202111,,z8D9ER36EKN,Ntoroko District,,,951.0,13.0,48.0,743.0
202111,November 2021,202111,,hAoe9dhZh9V,Ntungamo District,,,7033.0,94.0,1280.0,5313.0
202111,November 2021,202111,,zNgVoDVPYgD,Nwoya District,,,8113.0,214.0,1301.0,6475.0
202111,November 2021,202111,,uTMUclQ5bi6,Obongi District,,,12340.0,132.0,836.0,8543.0
202111,November 2021,202111,,S5fvUXgY54J,Omoro District,,,14495.0,253.0,577.0,11926.0
202111,November 2021,202111,,aXjub1BYn1y,Otuke District,,,7554.0,83.0,61.0,6622.0
202111,November 2021,202111,,xpIFdCMhVHG,Oyam District,,,17617.0,973.0,505.0,13269.0
202111,November 2021,202111,,aBrjuZk0W31,Pader District,,,19010.0,227.0,1289.0,15692.0
202111,November 2021,202111,,uqUyTPvQKII,Pakwach District,,,14065.0,378.0,121.0,13981.0
202111,November 2021,202111,,WiVj4bEhX4P,Pallisa District,,,12265.0,359.0,3439.0,6911.0
202111,November 2021,202111,,P8iz90eiIrW,Rakai District,,,11571.0,89.0,1176.0,9713.0
202111,November 2021,202111,,wZrfAgC3WrU,Rubanda District,,,238.0,3.0,7.0,204.0
202111,November 2021,202111,,fS71jg1WYPk,Rubirizi District,,,1901.0,11.0,457.0,1212.0
202111,November 2021,202111,,fsP0Wxie1UW,Rukiga District,,,1183.0,7.0,27.0,1170.0
202111,November 2021,202111,,tugqr4dY6wq,Rukungiri District,,,4735.0,73.0,249.0,3977.0
202111,November 2021,202111,,tsugXWRXwGu,Rwampara District,,,525.0,5.0,42.0,516.0
202111,November 2021,202111,,j7AQsnEYmvi,Sembabule District,,,4819.0,95.0,714.0,4024.0
202111,November 2021,202111,,zJfpujxC1kD,Serere District,,,7652.0,227.0,1142.0,7109.0
202111,November 2021,202111,,xAJgEKKAeRA,Sheema District,,,304.0,3.0,114.0,276.0
202111,November 2021,202111,,wJ2a6YKDFZW,Sironko District,,,4472.0,178.0,320.0,3135.0
202111,November 2021,202111,,iRUvO30ij3h,Soroti City,,,5676.0,75.0,1076.0,2677.0
202111,November 2021,202111,,srmGjHrpVE5,Soroti District,,,6914.0,528.0,451.0,7622.0
202111,November 2021,202111,,bJgx6UjvyoP,Terego District,,,23182.0,579.0,627.0,22677.0
202111,November 2021,202111,,KhT80mlwJ3Y,Tororo District,,,29286.0,501.0,2538.0,24193.0
202111,November 2021,202111,,aIahLLmtvgT,Wakiso District,,,15414.0,436.0,5458.0,6924.0
202111,November 2021,202111,,W1JM2Qdhcv3,Yumbe District,,,43758.0,606.0,4377.0,34096.0
202111,November 2021,202111,,A4aGXEfdb8P,Zombo District,,,5661.0,135.0,60.0,4567.0
202112,December 2021,202112,,NREoMszwQZW,Abim District,,,7637.0,181.0,159.0,5978.0
202112,December 2021,202112,,QYiQ2KqgCxj,Adjumani District,,,26054.0,327.0,1954.0,20433.0
202112,December 2021,202112,,ztIyIYAzFKp,Agago District,,,15185.0,247.0,854.0,12577.0
202112,December 2021,202112,,p7EEgDEX3jT,Alebtong District,,,7765.0,206.0,279.0,7514.0
202112,December 2021,202112,,ZuQHWOaFQVM,Amolatar District,,,6148.0,160.0,238.0,5231.0
202112,December 2021,202112,,a8RHFdF4DXL,Amudat District,,,1997.0,60.0,126.0,1695.0
202112,December 2021,202112,,TM6ccNxawqy,Amuria District,,,9773.0,159.0,1091.0,8250.0
202112,December 2021,202112,,C0RSe3EWBqU,Amuru District,,,8325.0,230.0,918.0,5759.0
202112,December 2021,202112,,JyZJhGXKeEq,Apac District,,,6451.0,183.0,718.0,4341.0
202112,December 2021,202112,,iQTVPmAJPkr,Arua City,,,5314.0,360.0,910.0,3781.0
202112,December 2021,202112,,WcB3kLlgRTb,Arua District,,,1631.0,73.0,98.0,1443.0
202112,December 2021,202112,,kb7iUQISRlx,Budaka District,,,18445.0,535.0,273.0,17750.0
202112,December 2021,202112,,AhwgeZQYj16,Bududa District,,,1546.0,63.0,416.0,1137.0
202112,December 2021,202112,,gUaoj8Geuao,Bugiri District,,,21337.0,447.0,641.0,20624.0
202112,December 2021,202112,,AIonX4LaJeU,Bugweri District,,,8058.0,301.0,623.0,5845.0
202112,December 2021,202112,,sWoNWQZ9qrD,Buhweju District,,,392.0,6.0,22.0,362.0
202112,December 2021,202112,,x75Yh65MaUa,Buikwe District,,,10234.0,307.0,3998.0,7477.0
202112,December 2021,202112,,tdZbtg9sZkO,Bukedea District,,,7179.0,543.0,670.0,5379.0
202112,December 2021,202112,,Ame30QOwuX6,Bukomansimbi District,,,3626.0,72.0,846.0,2418.0
202112,December 2021,202112,,e8m9ZYMRoeR,Bukwo District,,,1792.0,27.0,168.0,1415.0
202112,December 2021,202112,,auLatLbcOxf,Bulambuli District,,,3530.0,200.0,597.0,4830.0
202112,December 2021,202112,,CQTmrrriwOq,Buliisa District,,,3216.0,122.0,870.0,1057.0
202112,December 2021,202112,,g8M1cWRJZV6,Bundibugyo District,,,7144.0,146.0,1827.0,5221.0
202112,December 2021,202112,,iTfbtn6JUsN,Bunyangabu District,,,1628.0,16.0,453.0,1189.0
202112,December 2021,202112,,It5UGwdHAPF,Bushenyi District,,,3275.0,20.0,318.0,3523.0
202112,December 2021,202112,,lkuO79O6mRx,Busia District,,,21064.0,460.0,248.0,15676.0
202112,December 2021,202112,,MtpE3CH6vq3,Butaleja District,,,20610.0,396.0,1924.0,17831.0
202112,December 2021,202112,,a3LMKP8z8Xj,Butambala District,,,4232.0,37.0,770.0,3233.0
202112,December 2021,202112,,FDPqRvcW3NN,Butebo District,,,8471.0,106.0,1188.0,5423.0
202112,December 2021,202112,,aZLZPPjqft0,Buvuma District,,,2234.0,73.0,231.0,2029.0
202112,December 2021,202112,,F3ccON3OCsL,Buyende District,,,6043.0,622.0,427.0,5504.0
202112,December 2021,202112,,wMQ25dybdgH,Dokolo District,,,11800.0,429.0,159.0,11367.0
202112,December 2021,202112,,R1x33oSVR1M,Fort Portal City,,,779.0,14.0,169.0,341.0
202112,December 2021,202112,,lQj3yMM1lI7,Gomba District,,,4445.0,63.0,604.0,2452.0
202112,December 2021,202112,,szlrGpmFlu9,Gulu City,,,4042.0,179.0,2053.0,2625.0
202112,December 2021,202112,,Gwk4wkLz7EW,Gulu District,,,7148.0,145.0,169.0,5745.0
202112,December 2021,202112,,ZqJ9w7mzitv,Hoima City,,,2159.0,41.0,561.0,1055.0
202112,December 2021,202112,,PJFtfCyp6Rb,Hoima District,,,2363.0,196.0,838.0,1555.0
202112,December 2021,202112,,r8WLxW9JwsS,Ibanda District,,,10346.0,117.0,1832.0,6695.0
202112,December 2021,202112,,oNxpMjveyZt,Iganga District,,,16524.0,439.0,987.0,14881.0
202112,December 2021,202112,,UaR7OHycj8c,Isingiro District,,,13636.0,165.0,497.0,13776.0
202112,December 2021,202112,,wRApaxY2zJf,Jinja City,,,6147.0,190.0,1008.0,4222.0
202112,December 2021,202112,,aJR2ZxSH7g4,Jinja District,,,9738.0,227.0,378.0,7336.0
202112,December 2021,202112,,eOJUW6OGpc7,Kaabong District,,,4538.0,106.0,131.0,3954.0
202112,December 2021,202112,,zBIpPzKYFLp,Kabale District,,,593.0,3.0,70.0,450.0
202112,December 2021,202112,,m77oR1YJESj,Kabarole District,,,2676.0,14.0,209.0,1838.0
202112,December 2021,202112,,QoRZB7xc3j9,Kaberamaido District,,,7165.0,143.0,429.0,6490.0
202112,December 2021,202112,,orgY0d5MJa9,Kagadi District,,,2601.0,115.0,278.0,1733.0
202112,December 2021,202112,,Lnewt3iIJaK,Kakumiro District,,,5234.0,348.0,927.0,3590.0
202112,December 2021,202112,,KOnkIf4N6jA,Kalaki District,,,4609.0,219.0,862.0,5026.0
202112,December 2021,202112,,JrHILmtK0OU,Kalangala District,,,1123.0,44.0,398.0,680.0
202112,December 2021,202112,,kJCEJnXLgnh,Kaliro District,,,10865.0,760.0,557.0,8439.0
202112,December 2021,202112,,ahyi8Uq4vaj,Kalungu District,,,3014.0,62.0,1173.0,1852.0
202112,December 2021,202112,,aXmBzv61LbM,Kampala District,,,15052.0,385.0,8027.0,3533.0
202112,December 2021,202112,,oyygQ2STBST,Kamuli District,,,26943.0,919.0,1630.0,23243.0
202112,December 2021,202112,,uCVQXAdKqL9,Kamwenge District,,,16342.0,450.0,3931.0,9133.0
202112,December 2021,202112,,aphcy5JTnd6,Kanungu District,,,5669.0,63.0,1197.0,4437.0
202112,December 2021,202112,,aginheWSLef,Kapchorwa District,,,892.0,9.0,72.0,763.0
202112,December 2021,202112,,mvN9LBbpf7X,Kapelebyong District,,,4328.0,110.0,150.0,3156.0
202112,December 2021,202112,,Hmh5JQLls1d,Karenga District,,,2591.0,105.0,62.0,2167.0
202112,December 2021,202112,,aa8xVDzSpte,Kasese District,,,16055.0,140.0,3428.0,10911.0
202112,December 2021,202112,,Pvl4FVXO0RD,Kassanda District,,,3905.0,207.0,603.0,1929.0
202112,December 2021,202112,,cSrCFjPKqcG,Katakwi District,,,14819.0,1130.0,1278.0,13173.0
202112,December 2021,202112,,ykxQEnZGXkj,Kayunga District,,,5943.0,188.0,1365.0,3586.0
202112,December 2021,202112,,AS2Seq1grGE,Kazo District,,,7958.0,68.0,696.0,6716.0
202112,December 2021,202112,,tM3DsJxMaMX,Kibaale District,,,1393.0,74.0,291.0,764.0
202112,December 2021,202112,,GLHh0BXys9w,Kiboga District,,,4739.0,105.0,1151.0,2242.0
202112,December 2021,202112,,Oyxwe3iDqpR,Kibuku District,,,25220.0,399.0,429.0,22626.0
202112,December 2021,202112,,L5WBetpBpY3,Kikuube District,,,12921.0,267.0,1429.0,9701.0
202112,December 2021,202112,,qf9xWZu7Dq8,Kiruhura District,,,4419.0,21.0,267.0,3670.0
202112,December 2021,202112,,B0G9cqixld8,Kiryandongo District,,,6267.0,273.0,1389.0,5242.0
202112,December 2021,202112,,aPhSZRinfbg,Kisoro District,,,972.0,7.0,41.0,925.0
202112,December 2021,202112,,qKmESX5Owwr,Kitagwenda District,,,3543.0,82.0,798.0,2337.0
202112,December 2021,202112,,pnTVIF5v27r,Kitgum District,,,8477.0,194.0,1472.0,6679.0
202112,December 2021,202112,,iqsaGItA68C,Koboko District,,,7846.0,264.0,940.0,4661.0
202112,December 2021,202112,,Y4LV8xqkv6J,Kole District,,,6093.0,450.0,335.0,4408.0
202112,December 2021,202112,,aPZzL4CyBTg,Kotido District,,,8240.0,80.0,58.0,5165.0
202112,December 2021,202112,,saT18HClZoz,Kumi District,,,12681.0,276.0,1192.0,10608.0
202112,December 2021,202112,,gCN6sU5BjlR,Kwania District,,,5403.0,207.0,682.0,3623.0
202112,December 2021,202112,,h1O9AvNR4jS,Kween District,,,1571.0,4.0,298.0,1206.0
202112,December 2021,202112,,IVuiLJYABw6,Kyankwanzi District,,,3966.0,1290.0,2390.0,722.0
202112,December 2021,202112,,a9tQqo1rSj7,Kyegegwa District,,,4693.0,193.0,398.0,4382.0
202112,December 2021,202112,,O9MoQcpZ4uA,Kyenjojo District,,,8444.0,160.0,3213.0,5221.0
202112,December 2021,202112,,REJuxCmTwXG,Kyotera District,,,10091.0,118.0,1848.0,6545.0
202112,December 2021,202112,,xy0M4HhjXtD,Lamwo District,,,14319.0,197.0,225.0,13911.0
202112,December 2021,202112,,ullSvMrkHdi,Lira City,,,4523.0,111.0,1407.0,2641.0
202112,December 2021,202112,,Lj8t70RYnEt,Lira District,,,4689.0,147.0,1061.0,4186.0
202112,December 2021,202112,,hn1AlYtF1Pu,Luuka District,,,13319.0,615.0,1184.0,10180.0
202112,December 2021,202112,,tr9XWtYsL5P,Luwero District,,,11883.0,267.0,4551.0,4928.0
202112,December 2021,202112,,aqpd0Y9eXZ2,Lwengo District,,,5008.0,80.0,1424.0,3136.0
202112,December 2021,202112,,aPRNSGUR3vk,Lyantonde District,,,2244.0,47.0,490.0,1222.0
202112,December 2021,202112,,bLoH4VbxCGI,Madi-Okollo District,,,8180.0,217.0,300.0,6023.0
202112,December 2021,202112,,JIZDvNlIhXS,Manafwa District,,,4496.0,205.0,784.0,3139.0
202112,December 2021,202112,,WyR8Eetj7Uw,Maracha District,,,9636.0,364.0,523.0,9893.0
202112,December 2021,202112,,KJkbK1YhjFb,Masaka City,,,2539.0,53.0,629.0,1467.0
202112,December 2021,202112,,bIONCoCnt3Q,Masaka District,,,2271.0,23.0,1081.0,1236.0
202112,December 2021,202112,,xr8EMirOASp,Masindi District,,,3496.0,59.0,899.0,2209.0
202112,December 2021,202112,,mv4gKtY0qW8,Mayuge District,,,14399.0,562.0,714.0,11653.0
202112,December 2021,202112,,ALFFOStwtqW,Mbale City,,,7128.0,226.0,2133.0,4897.0
202112,December 2021,202112,,yuo5ielNL7W,Mbale District,,,8182.0,224.0,798.0,7173.0
202112,December 2021,202112,,W7kX446X8Jn,Mbarara City,,,761.0,6.0,257.0,462.0
202112,December 2021,202112,,auswb7JO9wY,Mbarara District,,,874.0,18.0,156.0,619.0
202112,December 2021,202112,,FLygHiUd2UW,Mitooma District,,,2964.0,43.0,169.0,2750.0
202112,December 2021,202112,,Q7PaNIbyZII,Mityana District,,,10602.0,225.0,2217.0,5344.0
202112,December 2021,202112,,A9kRCvmn6Co,Moroto District,,,4163.0,61.0,63.0,3602.0
202112,December 2021,202112,,W0kQBddyGyh,Moyo District,,,12390.0,83.0,566.0,6834.0
202112,December 2021,202112,,YMMexeHFUay,Mpigi District,,,2729.0,48.0,929.0,1746.0
202112,December 2021,202112,,lzWuB6bCQeV,Mubende District,,,4834.0,146.0,1016.0,3150.0
202112,December 2021,202112,,a0DfYpC2Rwl,Mukono District,,,9078.0,227.0,1693.0,5691.0
202112,December 2021,202112,,mOXva2xiwQv,Nabilatuk District,,,3093.0,101.0,65.0,2609.0
202112,December 2021,202112,,VuHCApXcMTm,Nakapiripirit District,,,3779.0,47.0,43.0,3821.0
202112,December 2021,202112,,aSbgVKaeCP0,Nakaseke District,,,4911.0,75.0,1333.0,3131.0
202112,December 2021,202112,,aUcYGQCK9ub,Nakasongola District,,,5553.0,139.0,698.0,4536.0
202112,December 2021,202112,,Ut0ysYGEipO,Namayingo District,,,15636.0,425.0,604.0,14314.0
202112,December 2021,202112,,TGzZPOmbgn8,Namisindwa District,,,3236.0,172.0,255.0,2450.0
202112,December 2021,202112,,esIUe2tQAtL,Namutumba District,,,14139.0,289.0,683.0,12352.0
202112,December 2021,202112,,EDhGji3EteB,Napak District,,,6510.0,170.0,61.0,5883.0
